T,X,Y,Z
1629628275,424,12212,9102
1629628275,450,12224,9126
1629628275,432,12172,9102
1629628275,462,12168,9088
1629628275,510,12194,9104
1629628275,520,12216,9060
1629628275,486,12178,9144
1629628275,546,12144,9138
1629628275,476,12194,9132
1629628275,476,12236,9106
1629628275,458,12216,9090
1629628275,442,12188,9110
1629628275,476,12172,9132
1629628275,450,12204,9094
1629628275,528,12200,9088
1629628275,530,12190,9132
1629628275,502,12184,9106
1629628275,468,12188,9076
1629628275,416,12214,9068
1629628275,442,12194,9112
1629628275,468,12138,9098
1629628275,454,12186,9122
1629628275,458,12218,9086
1629628275,516,12188,9066
1629628275,512,12204,9126
1629628275,520,12192,9144
1629628275,496,12212,9084
1629628275,490,12204,9096
1629628276,452,12188,9046
1629628276,416,12134,9018
1629628276,474,12196,9070
1629628276,490,12192,9138
1629628276,472,12204,9082
1629628276,494,12202,9128
1629628276,482,12180,9122
1629628276,472,12204,9082
1629628276,516,12188,9134
1629628276,492,12166,9102
1629628276,516,12180,9160
1629628276,488,12154,9106
1629628276,458,12168,9066
1629628276,464,12204,9106
1629628276,490,12200,9146
1629628276,478,12166,9148
1629628276,482,12178,9162
1629628276,500,12196,9088
1629628276,484,12194,9094
1629628276,498,12210,9070
1629628276,482,12182,9132
1629628276,468,12200,9106
1629628276,482,12216,9086
1629628276,468,12216,9144
1629628276,462,12180,9108
1629628276,492,12196,9084
1629628276,526,12170,9114
1629628276,506,12168,9130
1629628276,482,12190,9106
1629628276,460,12214,9130
1629628276,466,12176,9062
1629628276,492,12206,9104
1629628276,480,12172,9070
1629628276,482,12178,9078
1629628276,494,12210,9102
1629628276,476,12178,9100
1629628276,502,12192,9122
1629628276,472,12192,9128
1629628276,476,12178,9134
1629628276,482,12198,9068
1629628276,448,12186,9082
1629628277,450,12184,9102
1629628277,486,12196,9136
1629628277,504,12190,9130
1629628277,498,12186,9086
1629628277,502,12166,9134
1629628277,518,12214,9086
1629628277,486,12192,9136
1629628277,482,12198,9132
1629628277,438,12146,9108
1629628277,510,12194,9118
1629628277,502,12184,9066
1629628277,482,12188,9086
1629628277,474,12190,9050
1629628277,490,12198,9146
1629628277,470,12186,9118
1629628277,478,12176,9110
1629628277,470,12184,9084
1629628277,476,12200,9132
1629628277,518,12204,9068
1629628277,488,12164,9112
1629628277,458,12190,9114
1629628277,462,12234,9130
1629628277,492,12166,9134
1629628277,470,12196,9090
1629628277,472,12206,9130
1629628277,452,12196,9124
1629628277,476,12176,9108
1629628277,444,12166,9136
1629628277,500,12188,9090
1629628277,464,12184,9108
1629628277,486,12212,9066
1629628277,474,12192,9096
1629628277,464,12184,9086
1629628277,486,12172,9118
1629628277,472,12160,9098
1629628277,482,12216,9080
1629628277,498,12202,9074
1629628277,466,12218,9062
